Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
254300,SDGSUICIDE,COUNTRY,MDA,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.9 [3.2-4.4],3.87475,3.15233,4.3816,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
255439,SDGSUICIDE,COUNTRY,LBR,AFR,Africa,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS25-34,,,,,4.5,4.49,,,,2021-07-06T14:14:20Z,2019,2019-01-01,2019-12-31
255449,SDGSUICIDE,COUNTRY,ESP,EUR,Europe,YEAR,2012,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.0 [10.7-13.1],11.98319,10.70691,13.09208,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
256010,SDGSUICIDE,COUNTRY,BLZ,AMR,Americas,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.0 [4.9-7.5],5.9853,4.93936,7.52533,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
256271,SDGSUICIDE,COUNTRY,ISL,EUR,Europe,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS45-54,,,,,25.7,25.72,,,,2021-07-06T14:15:01Z,2019,2019-01-01,2019-12-31
256859,SDGSUICIDE,COUNTRY,CAF,AFR,Africa,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.8 [10.8-29.3],15.84458,10.80937,29.25264,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
256895,SDGSUICIDE,COUNTRY,VUT,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS45-54,,,,,19.3,19.26,,,,2021-07-06T14:15:13Z,2019,2019-01-01,2019-12-31
257272,SDGSUICIDE,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-24,,,,,8.6,8.61,,,,2021-07-06T14:13:44Z,2019,2019-01-01,2019-12-31
257704,SDGSUICIDE,COUNTRY,KEN,AFR,Africa,YEAR,2002,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.7 [3.4-7.6],4.74532,3.42342,7.61567,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
257952,SDGSUICIDE,COUNTRY,SLB,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,4.6,4.64,,,,2021-07-06T14:16:26Z,2019,2019-01-01,2019-12-31
258015,SDGSUICIDE,COUNTRY,NLD,EUR,Europe,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.9 [11.6-14.1],12.93193,11.64759,14.11534,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
258197,SDGSUICIDE,COUNTRY,MDA,EUR,Europe,YEAR,2005,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,39.4 [36.3-45.4],39.36705,36.29666,45.35319,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
258216,SDGSUICIDE,COUNTRY,NOR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,11.0 [10.2-11.7],10.98259,10.21272,11.70373,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
258396,SDGSUICIDE,COUNTRY,PNG,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,6.5,6.53,,,,2021-07-06T14:16:25Z,2019,2019-01-01,2019-12-31
258505,SDGSUICIDE,COUNTRY,PAN,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.1 [2.6-3.6],3.0949,2.62749,3.60518,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
258827,SDGSUICIDE,COUNTRY,LVA,EUR,Europe,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.9 [11.4-15.0],12.89464,11.35112,15.02968,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
258875,SDGSUICIDE,COUNTRY,BWA,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS15-24,,,,,3.9,3.85,,,,2021-07-06T14:13:46Z,2019,2019-01-01,2019-12-31
258997,SDGSUICIDE,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS75-84,,,,,5.2,5.16,,,,2021-07-06T14:16:03Z,2019,2019-01-01,2019-12-31
259377,SDGSUICIDE,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.5 [1.0-2.1],1.4933,1.03763,2.0848,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
259528,SDGSUICIDE,COUNTRY,SRB,EUR,Europe,YEAR,2013,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,29.5 [25.0-35.9],29.48107,25.02943,35.94099,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
259725,SDGSUICIDE,COUNTRY,PRY,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.3 [3.6-7.0],5.33195,3.59025,7.02888,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
260077,SDGSUICIDE,REGION,WPR,,,YEAR,2016,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.0 [5.4-9.0],7.01446,5.39135,8.95987,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
260869,SDGSUICIDE,COUNTRY,STP,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.5 [0.3-0.8],0.51418,0.26263,0.79871,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
261541,SDGSUICIDE,COUNTRY,BIH,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.6 [7.8-14.3],10.57336,7.84313,14.33828,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
261690,SDGSUICIDE,COUNTRY,MDA,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,3.8,3.81,,,,2021-07-16T09:31:30Z,2019,2019-01-01,2019-12-31
261766,SDGSUICIDE,COUNTRY,KIR,WPR,Western Pacific,YEAR,2021,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,31.0 [19.0-44.8],31.00211,18.95213,44.82354,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
262199,SDGSUICIDE,COUNTRY,ISL,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-24,,,,,17.3,17.32,,,,2021-07-06T14:13:53Z,2019,2019-01-01,2019-12-31
262545,SDGSUICIDE,COUNTRY,MUS,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.7 [9.0-12.2],10.67822,9.0047,12.23289,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
263061,SDGSUICIDE,COUNTRY,ROU,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.7 [11.4-13.9],12.66141,11.36568,13.86537,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
263815,SDGSUICIDE,COUNTRY,KIR,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,20.7 [12.7-30.3],20.71162,12.73155,30.27863,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
264064,SDGSUICIDE,COUNTRY,BHS,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.8 [0.6-1.1],0.82756,0.61803,1.09531,,2025-01-10T10:52:31Z,2019,2019-01-01,2019-12-31
265389,SDGSUICIDE,COUNTRY,AUS,WPR,Western Pacific,YEAR,2004,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.8 [4.2-5.4],4.81602,4.2173,5.37144,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
266021,SDGSUICIDE,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.3 [3.6-10.6],6.2548,3.60272,10.60925,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
266167,SDGSUICIDE,COUNTRY,CAN,AMR,Americas,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.7 [4.1-5.4],4.74772,4.05759,5.39724,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
267041,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,9.5,9.48,,,,2021-07-06T14:15:31Z,2019,2019-01-01,2019-12-31
267058,SDGSUICIDE,COUNTRY,AUT,EUR,Europe,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,24.6 [22.2-27.1],24.62656,22.18217,27.08022,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
267129,SDGSUICIDE,COUNTRY,PRI,AMR,Americas,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.4 [8.7-12.1],10.43912,8.73885,12.12847,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
267580,SDGSUICIDE,COUNTRY,ISR,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS75-84,,,,,11.8,11.82,,,,2021-07-06T14:16:01Z,2019,2019-01-01,2019-12-31
267921,SDGSUICIDE,COUNTRY,GRD,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS65-74,,,,,5.2,5.17,,,,2021-07-06T14:15:41Z,2019,2019-01-01,2019-12-31
268179,SDGSUICIDE,COUNTRY,SRB,EUR,Europe,YEAR,2020,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,8.1 [6.3-11.9],8.07148,6.28796,11.91665,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
268401,SDGSUICIDE,REGION,WPR,,,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.9 [12.0-18.1],15.9242,12.00055,18.14629,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
268656,SDGSUICIDE,COUNTRY,CAF,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.6 [1.9-6.1],3.58808,1.85481,6.06111,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
269197,SDGSUICIDE,COUNTRY,BDI,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.7 [4.4-13.0],7.66903,4.38364,12.98477,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
269340,SDGSUICIDE,COUNTRY,GRD,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.5 [0.4-0.6],0.46767,0.37805,0.56332,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
269971,SDGSUICIDE,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS55-64,,,,,1.7,1.71,,,,2021-07-06T14:15:24Z,2019,2019-01-01,2019-12-31
270177,SDGSUICIDE,COUNTRY,TON,WPR,Western Pacific,YEAR,2018,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.7 [2.8-7.4],4.72266,2.81497,7.38424,,2025-01-10T10:52:31Z,2018,2018-01-01,2018-12-31
270621,SDGSUICIDE,COUNTRY,ARG,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS75-84,,,,,31,31.04,,,,2021-07-06T14:15:53Z,2019,2019-01-01,2019-12-31
270640,SDGSUICIDE,COUNTRY,JPN,WPR,Western Pacific,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,11.5 [10.3-12.3],11.53858,10.33485,12.2816,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
270653,SDGSUICIDE,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,8.1,8.08,,,,2021-07-16T09:31:37Z,2019,2019-01-01,2019-12-31
271434,SDGSUICIDE,COUNTRY,CYP,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.2 [0.8-1.8],1.21812,0.81922,1.77053,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
272869,SDGSUICIDE,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS75-84,,,,,5.2,5.22,,,,2021-07-06T14:16:02Z,2019,2019-01-01,2019-12-31
273841,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2021,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.7 [0.4-1.1],0.65625,0.3859,1.0874,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
274377,SDGSUICIDE,COUNTRY,IRL,EUR,Europe,YEAR,2007,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.9 [4.2-5.6],4.88802,4.17827,5.59749,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
274475,SDGSUICIDE,COUNTRY,FJI,WPR,Western Pacific,YEAR,2003,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.2 [4.9-9.7],7.17854,4.93086,9.68321,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
275543,SDGSUICIDE,COUNTRY,ZWE,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,450.8,450.78,,,,2021-07-06T14:16:30Z,2019,2019-01-01,2019-12-31
276705,SDGSUICIDE,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2009,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,5.1 [3.0-8.3],5.09841,2.95554,8.3494,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
277318,SDGSUICIDE,COUNTRY,CHE,EUR,Europe,YEAR,2017,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,20.0 [17.6-22.3],20.02144,17.64384,22.34744,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
277869,SDGSUICIDE,COUNTRY,LCA,AMR,Americas,YEAR,2015,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,14.3 [11.8-17.4],14.28606,11.78376,17.42018,,2025-01-10T10:52:31Z,2015,2015-01-01,2015-12-31
278037,SDGSUICIDE,COUNTRY,BEL,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS65-74,,,,,22.3,22.25,,,,2021-07-06T14:15:33Z,2019,2019-01-01,2019-12-31
278448,SDGSUICIDE,COUNTRY,DNK,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.6 [5.7-7.6],6.63824,5.68805,7.60544,,2025-01-10T10:52:31Z,2014,2014-01-01,2014-12-31
279230,SDGSUICIDE,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.7 [1.8-3.8],2.65446,1.75109,3.83201,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
280219,SDGSUICIDE,COUNTRY,ARG,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.2 [8.1-10.3],9.16712,8.08742,10.2539,,2025-01-10T10:52:31Z,2000,2000-01-01,2000-12-31
280780,SDGSUICIDE,COUNTRY,ECU,AMR,Americas,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.8 [6.5-9.1],7.75081,6.54144,9.08741,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
281178,SDGSUICIDE,REGION,AMR,,,YEAR,2017,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.2 [3.9-4.7],4.24198,3.8897,4.65975,,2025-01-10T10:52:31Z,2017,2017-01-01,2017-12-31
281561,SDGSUICIDE,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2001,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.7 [3.0-6.5],4.66727,3.00363,6.5362,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
281953,SDGSUICIDE,COUNTRY,CAN,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS85PLUS,,,,,13.2,13.18,,,,2021-07-06T14:16:15Z,2019,2019-01-01,2019-12-31
282112,SDGSUICIDE,COUNTRY,PSE,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.6 [0.4-0.9],0.58588,0.38236,0.85924,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
283001,SDGSUICIDE,COUNTRY,SWZ,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.9 [2.6-7.9],4.86923,2.58293,7.87186,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
283189,SDGSUICIDE,COUNTRY,CIV,AFR,Africa,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.7 [4.0-9.9],6.68005,4.01562,9.90522,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
284803,SDGSUICIDE,COUNTRY,PER,AMR,Americas,YEAR,2007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,2.0 [1.3-2.7],2.01656,1.30487,2.67965,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
286447,SDGSUICIDE,COUNTRY,MOZ,AFR,Africa,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,18.1 [12.1-29.3],18.08966,12.05308,29.27236,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
287024,SDGSUICIDE,COUNTRY,AZE,EUR,Europe,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.6 [1.1-2.2],1.55886,1.06655,2.1936,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
287051,SDGSUICIDE,COUNTRY,MNE,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,14.7 [11.1-18.5],14.70522,11.11331,18.47008,,2025-01-10T10:52:31Z,2007,2007-01-01,2007-12-31
287173,SDGSUICIDE,COUNTRY,MNE,EUR,Europe,YEAR,2011,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,22.2 [16.9-28.8],22.16336,16.89821,28.83322,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
287363,SDGSUICIDE,COUNTRY,LTU,EUR,Europe,YEAR,2011,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,38.3 [35.3-43.4],38.31856,35.31392,43.42139,,2025-01-10T10:52:31Z,2011,2011-01-01,2011-12-31
287382,SDGSUICIDE,COUNTRY,PRY,AMR,Americas,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS30-49,,,,,9.4,9.44,,,,2021-07-16T09:31:33Z,2019,2019-01-01,2019-12-31
287427,SDGSUICIDE,COUNTRY,MYS,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.4 [3.3-5.9],4.3729,3.28492,5.85626,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
287899,SDGSUICIDE,COUNTRY,PRY,AMR,Americas,YEAR,2003,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.9 [3.5-6.5],4.89595,3.51192,6.54424,,2025-01-10T10:52:31Z,2003,2003-01-01,2003-12-31
288187,SDGSUICIDE,COUNTRY,NZL,WPR,Western Pacific,YEAR,2012,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.8 [6.0-7.6],6.82736,6.03192,7.60703,,2025-01-10T10:52:31Z,2012,2012-01-01,2012-12-31
288323,SDGSUICIDE,COUNTRY,MLI,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,4.1 [2.1-7.2],4.12896,2.12205,7.2372,,2025-01-10T10:52:31Z,2008,2008-01-01,2008-12-31
288864,SDGSUICIDE,COUNTRY,CUB,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,13.9 [12.4-15.5],13.91141,12.42914,15.48043,,2025-01-10T10:52:31Z,2013,2013-01-01,2013-12-31
290473,SDGSUICIDE,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS25-34,,,,,13.2,13.21,,,,2021-07-06T14:14:10Z,2019,2019-01-01,2019-12-31
290527,SDGSUICIDE,COUNTRY,MLT,EUR,Europe,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS15-19,,,,,4,4.01,,,,2021-07-16T09:25:59Z,2019,2019-01-01,2019-12-31
290703,SDGSUICIDE,COUNTRY,ERI,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,6.5 [3.9-11.0],6.53708,3.88782,11.03988,,2025-01-10T10:52:31Z,2004,2004-01-01,2004-12-31
290705,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2020,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,3.9 [2.3-6.2],3.89002,2.29689,6.20919,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
291026,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS25-34,,,,,8.8,8.77,,,,2021-07-06T14:14:26Z,2019,2019-01-01,2019-12-31
291117,SDGSUICIDE,COUNTRY,PER,AMR,Americas,YEAR,2005,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,0.9 [0.6-1.2],0.90562,0.60038,1.21354,,2025-01-10T10:52:31Z,2005,2005-01-01,2005-12-31
292780,SDGSUICIDE,COUNTRY,POL,EUR,Europe,YEAR,2016,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,24.9 [24.2-26.1],24.92945,24.18374,26.12307,,2025-01-10T10:52:31Z,2016,2016-01-01,2016-12-31
294038,SDGSUICIDE,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,1.7 [1.2-2.4],1.66654,1.15585,2.38263,,2025-01-10T10:52:31Z,2010,2010-01-01,2010-12-31
294277,SDGSUICIDE,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2006,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,7.7 [6.9-8.4],7.7398,6.93759,8.35076,,2025-01-10T10:52:31Z,2006,2006-01-01,2006-12-31
294906,SDGSUICIDE,COUNTRY,PRT,EUR,Europe,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS15-19,,,,,2.5,2.52,,,,2021-07-16T09:26:02Z,2019,2019-01-01,2019-12-31
295337,SDGSUICIDE,COUNTRY,VNM,WPR,Western Pacific,YEAR,2019,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARS45-54,,,,,8.4,8.43,,,,2021-07-06T14:15:13Z,2019,2019-01-01,2019-12-31
295344,SDGSUICIDE,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2002,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,9.1 [5.8-10.7],9.12007,5.83529,10.72212,,2025-01-10T10:52:31Z,2002,2002-01-01,2002-12-31
296074,SDGSUICIDE,COUNTRY,KEN,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS75-84,,,,,109.6,109.64,,,,2021-07-06T14:16:02Z,2019,2019-01-01,2019-12-31
296214,SDGSUICIDE,COUNTRY,SRB,EUR,Europe,YEAR,2021,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,15.1 [11.5-21.5],15.14375,11.53799,21.53132,,2025-01-10T10:52:31Z,2021,2021-01-01,2021-12-31
297780,SDGSUICIDE,COUNTRY,GIN,AFR,Africa,YEAR,2019,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARS75-84,,,,,80.2,80.25,,,,2021-07-06T14:15:59Z,2019,2019-01-01,2019-12-31
298372,SDGSUICIDE,COUNTRY,SLV,AMR,Americas,YEAR,2020,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.3 [8.7-17.5],12.27217,8.71296,17.49114,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
298487,SDGSUICIDE,COUNTRY,ZWE,AFR,Africa,YEAR,2020,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,10.3 [4.6-17.3],10.34615,4.61604,17.28586,,2025-01-10T10:52:31Z,2020,2020-01-01,2020-12-31
300036,SDGSUICIDE,COUNTRY,USA,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_YEARSALL,,,,,12.8 [12.3-13.2],12.81935,12.34654,13.19152,,2025-01-10T10:52:31Z,2009,2009-01-01,2009-12-31
300395,SDGSUICIDE,COUNTRY,ROU,EUR,Europe,YEAR,2001,SEX,SEX_MLE,AGEGROUP,AGEGROUP_YEARSALL,,,,,21.1 [19.2-23.3],21.06223,19.20061,23.2864,,2025-01-10T10:52:31Z,2001,2001-01-01,2001-12-31
